"","941","统一","統一","tǒng yī","unify; unite; integrate; universal",""
"","942","痛苦","痛苦","tòng kǔ","pain; suffering; agony",""
"","943","痛快","痛快","tòng kuai","joyful; delighted; very happy; jolly",""
"","944","偷","偷","tōu","steal; pilfer",""
"","945","投入","投入","tóu rù","put into operation; throw into; to invest",""
"","946","投资","投資","tóu zī","investment",""
"","947","透明","透明","tòu míng","transparent; open (non-secretive)",""
"","948","突出","突出","tū chū","prominent; stand out; give prominence to",""
"","949","土地","土地","tǔ dì","land; territory; soil",""
"","950","土豆","土豆","tǔ dòu","potato",""
"","951","吐","吐","tǔ | tù","to spit | to vomit; throw up",""
"","952","兔子","兔子","tù zi","rabbit; hare",""
"","953","团","團","tuán","round; ball; group; unite; dumpling; (mw for ball-like things)",""
"","954","推辞","推辭","tuī cí","to decline; turn down",""
"","955","推广","推廣","tuī guǎng","popularize; to spread",""
"","956","推荐","推薦","tuī jiàn","recommend; recommendation",""
"","957","退","退","tuì","to retreat; decline; withdraw",""
"","958","退步","退步","tuì bù","to degenerate; to regress",""
"","959","退休","退休","tuì xiū","retirement (from work); retire",""
"","960","歪","歪","wāi","askew; crooked; devious; recline to take a rest (colloquial)",""
"","961","外公","外公","wài gōng","maternal grandfather",""
"","962","外交","外交","wài jiāo","diplomacy; foreign affairs",""
"","963","完美","完美","wán měi","perfect",""
"","964","完善","完善","wán shàn","perfect; make perfect; improve",""
"","965","完整","完整","wán zhěng","complete; intact",""
"","966","玩具","玩具","wán jù","plaything; toy",""
"","967","万一","萬一","wàn yī","just in case; if by any chance",""
"","968","王子","王子","wáng zǐ","prince; son of a king",""
"","969","网络","網絡","wǎng luò","network",""
"","970","往返","往返","wǎng fǎn","go back and forth; go to and fro",""
"","971","危害","危害","wēi hài","endanger; jeopardize; to harm",""
"","972","威胁","威脅","wēi xié","threaten; to menace",""
"","973","微笑","微笑","wēi xiào","smile",""
"","974","违反","違反","wéi fǎn","violate (a law)",""
"","975","围巾","圍巾","wéi jīn","scarf; shawl",""
"","976","围绕","圍繞","wéi rào","revolve around; center on (an issue)",""
"","977","唯一","唯一","wéi yī","only; sole",""
"","978","维修","維修","wéi xiū","maintain (of equipment); to mend; repair",""
"","979","伟大","偉大","wěi dà","great; mighty; large",""
"","980","尾巴","尾巴","wěi ba","tail",""
"","981","委屈","委屈","wěi qu","feel wronged; nurse a grievance",""
"","982","未必","未必","wèi bì","not necessarily; need not",""
"","983","未来","未來","wèi lái","future",""
"","984","位于","位于","wèi yú","be located at",""
"","985","位置","位置","wèi zhi","position; place; seat",""
"","986","胃","胃","wèi","stomach",""
"","987","胃口","胃口","wèi kǒu","appetite",""
"","988","温暖","溫暖","wēn nuǎn","warm",""
"","989","温柔","溫柔","wēn róu","gentle and soft; tender; gentle",""
"","990","文件","文件","wén jiàn","document; file",""
"","991","文具","文具","wén jù","stationery; writing supplies",""
"","992","文明","文明","wén míng","civilization; civilized; culture",""
"","993","文学","文學","wén xué","literature",""
"","994","文字","文字","wén zì","characters; script; writing",""
"","995","闻","聞","wén","hear; to smell; news; reputation",""
"","996","吻","吻","wěn","kiss; lips",""
"","997","稳定","穩定","wěn dìng","stable; steady",""
"","998","问候","問候","wèn hòu","send a greeting; send one's regards to",""
"","999","卧室","臥室","wò shì","bedroom",""
"","1000","握手","握手","wò shǒu","to shake hands",""
"","1001","屋子","屋子","wū zi","room; house",""
"","1002","无奈","無奈","wú nài","can't help but; have no choice",""
"","1003","无数","無數","wú shù","countless; innumerable",""
"","1004","无所谓","無所謂","wú suǒ wèi","doesn't matter; be indifferent",""
"","1005","武术","武術","wǔ shù","martial arts",""
"","1006","勿","勿","wù","not; do not",""
"","1007","物理","物理","wù lǐ","physics; physical",""
"","1008","物质","物質","wù zhì","matter; substance; material",""
"","1009","雾","霧","wù","fog; mist",""
"","1010","吸取","吸取","xī qǔ","absorb; assimilate",""
"","1011","吸收","吸收","xī shōu","absorb; ingest",""
"","1012","戏剧","戲劇","xì jù","drama; play; theater",""
"","1013","系","系","xì | jì","be; relate to; system; fasten; department; faculty; connect | to tie",""
"","1014","系统","系統","xì tǒng","system",""
"","1015","细节","細節","xì jié","details; particulars",""
"","1016","瞎","瞎","xiā","blind",""
"","1017","下载","下載","xià zǎi","to download",""
"","1018","吓","嚇","xià","frighten; to scare; intimidate",""
"","1019","夏令营","夏令營","xià lìng yíng","summer camp",""
"","1020","鲜艳","鮮豔","xiān yàn","bright-colored",""
"","1021","显得","顯得","xiǎn de","appear; seem; to look",""
"","1022","显然","顯然","xiǎn rán","clear; evidently; obviously",""
"","1023","显示","顯示","xiǎn shì","display, illustrate, to show",""
"","1024","县","縣","xiàn","county; district",""
"","1025","现代","現代","xiàn dài","modern times; modern age",""
"","1026","现实","現實","xiàn shí","reality; actuality; practical",""
"","1027","现象","現象","xiàn xiàng","appearance; phenomenon",""
"","1028","限制","限制","xiàn zhì","restrictions; to limit; to bound",""
"","1029","相处","相處","xiāng chǔ","get along; interact",""
"","1030","相当","相當","xiāng dāng","equivalent to; appropriate; considerably; quite",""
"","1031","相对","相對","xiāng duì","opposite; relatively; to resist",""
"","1032","相关","相關","xiāng guān","correlation; interrelated; dependence",""
"","1033","相似","相似","xiāng sì","similar; resemble; like",""
"","1034","香肠","香腸","xiāng cháng","sausage",""
"","1035","享受","享受","xiǎng shòu","enjoy",""
"","1036","想念","想念","xiǎng niàn","to miss; remember with longing; long to see again",""
"","1037","想象","想象","xiǎng xiàng","imagine; visualize",""
"","1038","项","項","xiàng","nape (of the neck); sum (of money); mw item",""
"","1039","项链","項鏈","xiàng liàn","necklace",""
"","1040","项目","項目","xiàng mù","program; item; project",""
"","1041","象棋","象棋","xiàng qí","chess; Chinese chess",""
"","1042","象征","象征","xiàng zhēng","symbol; symbolize; signify",""
"","1043","消费","消費","xiāo fèi","consumption; spending",""
"","1044","消化","消化","xiāo huà","to digest",""
"","1045","消极","消極","xiāo jí","passive; negative; demoralized",""
"","1046","消失","消失","xiāo shī","disappear; fade away; dissolve",""
"","1047","销售","銷售","xiāo shòu","to sell; to market; sales",""
"","1048","小麦","小麥","xiǎo mài","wheat",""
"","1049","小气","小氣","xiǎo qì","stingy; petty",""
"","1050","孝顺","孝順","xiào shùn","filial piety",""
"","1051","效率","效率","xiào lǜ","efficiency",""
"","1052","歇","歇","xiē","to rest; to go to bed; to take a break",""
"","1053","斜","斜","xié","slanting; tilted",""
"","1054","写作","寫作","xiě zuò","writing; composition; written works",""
"","1055","血","血","xuè","blood (Kangxi radical 143)",""
"","1056","心理","心理","xīn lǐ","psychology; psychological; mental",""
"","1057","心脏","心髒","xīn zàng","heart",""
"","1058","欣赏","欣賞","xīn shǎng","appreciate; enjoy; admire",""
"","1059","信号","信號","xìn hào","signal",""
"","1060","信任","信任","xìn rèn","to trust; have confidence in",""
"","1061","行动","行動","xíng dòng","to move; get around; action",""
"","1062","行人","行人","xíng rén","pedestrian",""
"","1063","行为","行爲","xíng wéi","action; behavior; conduct",""
"","1064","形成","形成","xíng chéng","take shape; form",""
"","1065","形容","形容","xíng róng","describe; appearance; look",""
"","1066","形式","形式","xíng shì","form; shape; situation",""
"","1067","形势","形勢","xíng shì","circumstances; situation; terrain",""
"","1068","形象","形象","xíng xiàng","image; form; figure",""
"","1069","形状","形狀","xíng zhuàng","form; figure; shape",""
"","1070","幸亏","幸虧","xìng kuī","fortunately; luckily",""
"","1071","幸运","幸運","xìng yùn","luck; fortune",""
"","1072","性质","性質","xìng zhì","nature; characteristic; quality",""
"","1073","兄弟","兄弟","xiōng dì","brothers; younger brother; brethren",""
"","1074","胸","胸","xiōng","chest; bosom; heart",""
"","1075","休闲","休閑","xiū xián","recreation; leisure",""
"","1076","修改","修改","xiū gǎi","amend; modify; revise; alter",""
"","1077","虚心","虛心","xū xīn","modest; open-minded",""
"","1078","叙述","敘述","xù shù","retell; narrate",""
"","1079","宣布","宣布","xuān bù","announce; declare; proclaim",""
"","1080","宣传","宣傳","xuān chuán","propaganda; to propagate; to give publicity to",""
"","1081","学历","學曆","xué lì","educational background; school record",""
"","1082","学术","學術","xué shù","learning; science; academic",""
"","1083","学问","學問","xué wen","learning; knowledge",""
"","1084","寻找","尋找","xún zhǎo","seek; look for; quest",""
"","1085","询问","詢問","xún wèn","inquire about",""
"","1086","训练","訓練","xùn liàn","to train; to drill; to exercise; training",""
"","1087","迅速","迅速","xùn sù","fast; quick; rapid",""
"","1088","押金","押金","yā jīn","security deposit; down payment",""
"","1089","牙齿","牙齒","yá chǐ","tooth",""
"","1090","延长","延長","yán cháng","extend; prolong; lengthen",""
"","1091","严肃","嚴肅","yán sù","solemn; serious; earnest",""
"","1092","演讲","演講","yǎn jiǎng","give a lecture; make a speech",""
"","1093","宴会","宴會","yàn huì","banquet; feast; dinner party",""
"","1094","阳台","陽台","yáng tái","balcony",""
"","1095","痒","癢","yǎng","to itch; itchy",""
"","1096","样式","樣式","yàng shì","type; style; form",""
"","1097","腰","腰","yāo","waist; lower back; pocket",""
"","1098","摇","搖","yáo","to shake; to rock",""
"","1099","咬","咬","yǎo","to bite; to nip",""
"","1100","要不","要不","yào bù","otherwise; or else; how about",""
"","1101","业务","業務","yè wù","business; profession",""
"","1102","业余","業余","yè yú","spare time; amateur",""
"","1103","夜","夜","yè","night; darkness",""
"","1104","一辈子","一輩子","yí bèi zi","(for) a lifetime; all one's life",""
"","1105","一旦","一旦","yí dàn","in case (something happens); once (sth. has happened ... then); in one day",""
"","1106","一律","一律","yí lǜ","same; uniformly; all; without exception",""
"","1107","一再","一再","yí zài","repeatedly; again and again",""
"","1108","一致","一致","yí zhì","unanimous; identical (views or opinions); consistent",""
"","1109","依然","依然","yī rán","still; as before",""
"","1110","移动","移動","yí dòng","to move",""
"","1111","移民","移民","yí mín","immigrate; emigrate; migrate",""
"","1112","遗憾","遺憾","yí hàn","regret; pity; sorry",""
"","1113","疑问","疑問","yí wèn","doubt; question; to query",""
"","1114","乙","乙","yǐ","two; twist (2nd Heavenly Stem) (Kangxi radical 5)",""
"","1115","以及","以及","yǐ jí","as well as; too; (formal) and",""
"","1116","以来","以來","yǐ lái","since (a previous event)",""
"","1117","亿","億","yì","one hundred million (100,000,000)",""
"","1118","义务","義務","yì wù","duty; obligation; volunteer duty",""
"","1119","议论","議論","yì lùn","discuss; to comment; talk about",""
"","1120","意外","意外","yì wài","unexpected; accident; mishap",""
"","1121","意义","意義","yì yì","meaning; significance",""
"","1122","因而","因而","yīn ér","therefore; as a result; thus",""
"","1123","因素","因素","yīn sù","element; factor",""
"","1124","银","銀","yín","silver (the element)",""
"","1125","印刷","印刷","yìn shuā","print",""
"","1126","英俊","英俊","yīng jùn","handsome",""
"","1127","英雄","英雄","yīng xióng","hero",""
"","1128","迎接","迎接","yíng jiē","meet; greet; to welcome",""
"","1129","营养","營養","yíng yǎng","nutrition; nourishment; sustenance",""
"","1130","营业","營業","yíng yè","do business; to trade",""
"","1131","影子","影子","yǐng zi","shadow; reflection",""
"","1132","应付","應付","yìng fu","to cope with; deal with; handle; do sth. perfunctorily; do sth. after a fashion; make do",""
"","1133","应用","應用","yìng yòng","to apply; to use; application",""
"","1134","硬","硬","yìng","hard; stiff; obstinately",""
"","1135","硬件","硬件","yìng jiàn","hardware",""
"","1136","拥抱","擁抱","yōng bào","embrace; to hug",""
"","1137","拥挤","擁擠","yōng jǐ","to crowd; to push; to squeeze",""
"","1138","勇气","勇氣","yǒng qì","courage; valor",""
"","1139","用功","用功","yòng gōng","diligent; industrious; hardworking",""
"","1140","用途","用途","yòng tú","use; application; purpose",""
"","1141","优惠","優惠","yōu huì","preferential; favorable",""
"","1142","优美","優美","yōu měi","graceful; fine; elegant",""
"","1143","优势","優勢","yōu shì","advantage; superiority; dominant position",""
"","1144","悠久","悠久","yōu jiǔ","established; long; longstanding",""
"","1145","犹豫","猶豫","yóu yù","hesitate; hesitant; undecided",""
"","1146","油炸","油炸","yóu zhá","deep fry",""
"","1147","游览","遊覽","yóu lǎn","go sight-seeing; tour",""
"","1148","有利","有利","yǒu lì","advantageous; beneficial",""
"","1149","幼儿园","幼兒園","yòu ér yuán","kindergarten; nursery school",""
"","1150","娱乐","娛樂","yú lè","entertain; amuse; entertainment",""
"","1151","与其","與其","yǔ qí","rather than; better than",""
"","1152","语气","語氣","yǔ qì","tone; manner of speaking; mood",""
"","1153","玉米","玉米","yù mǐ","corn; maize",""
"","1154","预报","預報","yù bào","to predict; forecast",""
"","1155","预订","預訂","yù dìng","place an order; book ahead; subscribe for",""
"","1156","预防","預防","yù fáng","prevent; take precautions against",""
"","1157","元旦","元旦","yuán dàn","New Year's Day",""
"","1158","员工","員工","yuán gōng","employee; staff; personnel",""
"","1159","原料","原料","yuán liào","raw material; ingredients",""
"","1160","原则","原則","yuán zé","principle; doctrine",""
"","1161","圆","圓","yuán","round; circular; formal unit of Chinese currency",""
"","1162","愿望","願望","yuàn wàng","desire; wish; aspiration",""
"","1163","乐器","樂器","yuè qì","musical instrument",""
"","1164","晕","暈","yūn","dizzy; to fain",""
"","1165","运气","運氣","yùn qi","luck",""
"","1166","运输","運輸","yùn shū","transport; transportation",""
"","1167","运用","運用","yùn yòng","to use; apply",""
"","1168","灾害","災害","zāi hài","disaster; calamity",""
"","1169","再三","再三","zài sān","over and over again; repeatedly",""
"","1170","在乎","在乎","zài hu","care about; be determined by; to mind",""
"","1171","在于","在于","zài yú","lie in; be in; rest with; depend on",""
"","1172","赞成","贊成","zàn chéng","approve; endorse",""
"","1173","赞美","贊美","zàn měi","admire; applause; to praise",""
"","1174","糟糕","糟糕","zāo gāo","terrible; too bad; how terrible; what bad luck; what a mess",""
"","1175","造成","造成","zào chéng","to cause; make; bring out",""
"","1176","则","則","zé","standard; regulation; however; in that case",""
"","1177","责备","責備","zé bèi","to blame; criticize (sb.); accuse",""
"","1178","摘","摘","zhāi","to pick (flowers, fruit, etc.); to pluck; to take; to borrow",""
"","1179","窄","窄","zhǎi","narrow; petty; hard-up",""
"","1180","粘贴","粘貼","zhān tiē","to paste",""
"","1181","展开","展開","zhǎn kāi","spread out; unfold; carry out; in full swing",""
"","1182","展览","展覽","zhǎn lǎn","put on display; to exhibit; exhibition",""
"","1183","占","占","zhàn","occupy; seize; to constitute",""
"","1184","战争","戰爭","zhàn zhēng","war; conflict",""
"","1185","长辈","長輩","zhǎng bèi","an elder; an elder generation",""
"","1186","涨","漲","zhǎng | zhàng","to rise (of prices, rivers); to go up | to swell; to bloat",""
"","1187","掌握","掌握","zhǎng wò","to grasp; to master; to control",""
"","1188","账户","賬戶","zhàng hù","bank account",""
"","1189","招待","招待","zhāo dài","receive (guests); entertain; reception",""
"","1190","着火","著火","zháo huǒ","catch fire; ignite",""
"","1191","着凉","著涼","zháo liáng","catch a cold",""
"","1192","召开","召開","zhào kāi","convene (a conference or meeting); call together",""
"","1193","照常","照常","zhào cháng","as usual; normal",""
"","1194","哲学","哲學","zhé xué","philosophy",""
"","1195","针对","針對","zhēn duì","in connection with; directed towards",""
"","1196","珍惜","珍惜","zhēn xī","to treasure; cherish; to value",""
"","1197","真实","真實","zhēn shí","true; real; authentic",""
"","1198","诊断","診斷","zhěn duàn","diagnosis; diagnose",""
"","1199","阵","陣","zhèn","short period; disposition of troops; wave",""
"","1200","振动","振動","zhèn dòng","vibrate; vibration",""
"","1201","争论","爭論","zhēng lùn","argue; to dispute; contend; argument",""
"","1202","争取","爭取","zhēng qǔ","fight for; compete for; strive",""
"","1203","征求","征求","zhēng qiú","solicit; seek; ask for; to request",""
"","1204","睁","睜","zhēng","to open (eyes)",""
"","1205","整个","整個","zhěng gè","whole; entire; total",""
"","1206","整齐","整齊","zhěng qí","tidy; neat; in good order",""
"","1207","整体","整體","zhěng tǐ","whole; entirety",""
"","1208","正","正","zhèng","straight; currently; correct; just (right); pure; precisely",""
"","1209","证件","證件","zhèng jiàn","paperwork; credentials; papers; certificates",""
"","1210","证据","證據","zhèng jù","evidence; proof; testimony",""
"","1211","政府","政府","zhèng fǔ","government",""
"","1212","政治","政治","zhèng zhì","politics",""
"","1213","挣","掙","zhèng | zhēng","to earn | to struggle",""
"","1214","支","支","zhī","branch; support; put up; (mw for long; narrow objects) (Kangxi radical 65)",""
"","1215","支票","支票","zhī piào","(bank) check",""
"","1216","执照","執照","zhí zhào","a license; a permit",""
"","1217","直","直","zhí","straight; vertical; frank; directly; continuously",""
"","1218","指导","指導","zhǐ dǎo","to guide; give directions",""
"","1219","指挥","指揮","zhǐ huī","to command; to conduct; commander",""
"","1220","至今","至今","zhì jīn","up to now; so far",""
"","1221","至于","至于","zhì yú","as for; go so far as to",""
"","1222","志愿者","志願者","zhì yuàn zhě","volunteer",""
"","1223","制定","制定","zhì dìng","formulate; lay down (a plan or policy); to draft",""
"","1224","制度","制度","zhì dù","system; institution",""
"","1225","制造","制造","zhì zào","manufacture; make",""
"","1226","制作","制作","zhì zuò","make; manufacture",""
"","1227","治疗","治療","zhì liáo","to treat; to cure; medical treatment",""
"","1228","秩序","秩序","zhì xù","order; sequence",""
"","1229","智慧","智慧","zhì huì","wisdom; knowledge",""
"","1230","中介","中介","zhōng jiè","agent; act as an intermediary",""
"","1231","中心","中心","zhōng xīn","center; heart; core",""
"","1232","中旬","中旬","zhōng xún","middle third of a month",""
"","1233","种类","種類","zhǒng lèi","kind; category; class",""
"","1234","重大","重大","zhòng dà","great; important; major",""
"","1235","重量","重量","zhòng liàng","weight",""
"","1236","周到","周到","zhōu dào","thoughtful; considerate; thorough",""
"","1237","猪","豬","zhū","pig",""
"","1238","竹子","竹子","zhú zi","bamboo",""
"","1239","逐步","逐步","zhú bù","step by step; gradually",""
"","1240","逐渐","逐漸","zhú jiàn","gradually; by degrees",""
"","1241","主持","主持","zhǔ chí","preside over; manage; to direct",""
"","1242","主动","主動","zhǔ dòng","to take initiative; voluntary",""
"","1243","主观","主觀","zhǔ guān","subjective",""
"","1244","主人","主人","zhǔ rén","master; host; owner",""
"","1245","主任","主任","zhǔ rèn","director; head; chief",""
"","1246","主题","主題","zhǔ tí","theme; subject; topic",""
"","1247","主席","主席","zhǔ xí","chairperson; president",""
"","1248","主张","主張","zhǔ zhāng","to advocate; viewpoint; position",""
"","1249","煮","煮","zhǔ","to boil; to cook",""
"","1250","注册","注冊","zhù cè","register; registration; enroll",""
"","1251","祝福","祝福","zhù fú","blessings; wish well",""
"","1252","抓","抓","zhuā","to carry in your hand holding strongly; catch; arrest",""
"","1253","抓紧","抓緊","zhuā jǐn","to grasp firmly; to pay close or special attention to; to rush in; to make the most of",""
"","1254","专家","專家","zhuān jiā","expert; specialist",""
"","1255","专心","專心","zhuān xīn","be absorbed; concentrate; attentive",""
"","1256","转变","轉變","zhuǎn biàn","to change; to transform",""
"","1257","转告","轉告","zhuǎng ào","pass on; to communicate; to transmit",""
"","1258","装","裝","zhuāng","to load; dress up; pretend; clothing; to install",""
"","1259","装饰","裝飾","zhuāng shì","decorate",""
"","1260","装修","裝修","zhuāng xiū","renovate; to fit up",""
"","1261","状况","狀況","zhuàng kuàng","condition; state; situation",""
"","1262","状态","狀態","zhuàng tài","state of affairs; condition; state",""
"","1263","撞","撞","zhuàng","to hit; collide; run into",""
"","1264","追","追","zhuī","pursue; chase",""
"","1265","追求","追求","zhuī qiú","pursue; seek",""
"","1266","咨询","咨詢","zī xún","request information; consultant; advisory",""
"","1267","姿势","姿勢","zī shì","posture; position; pose",""
"","1268","资格","資格","zī gé","qualifications; seniority",""
"","1269","资金","資金","zī jīn","funds; funding",""
"","1270","资料","資料","zī liào","data; material; resources; information",""
"","1271","资源","資源","zī yuán","natural resource; resource",""
"","1272","紫","紫","zǐ","purple",""
"","1273","自从","自從","zì cóng","since; ever since",""
"","1274","自动","自動","zì dòng","automatic",""
"","1275","自豪","自豪","zì háo","(feel a sense of) pride",""
"","1276","自觉","自覺","zì jué","conscious; be aware of; self-motivated",""
"","1277","自私","自私","zì sī","selfish",""
"","1278","自由","自由","zì yóu","freedom; free; liberty",""
"","1279","自愿","自願","zì yuàn","voluntary",""
"","1280","字母","字母","zì mǔ","letter (of the alphabet)",""
"","1281","字幕","字幕","zì mù","subtitles; captions",""
"","1282","综合","綜合","zōng hé","synthesized; composite; summarize",""
"","1283","总裁","總裁","zǒng cái","director-general; president",""
"","1284","总共","總共","zǒng gòng","altogether; in sum; in all; in total",""
"","1285","总理","總理","zǒng lǐ","premier; prime minister",""
"","1286","总算","總算","zǒng suàn","at long last; finally; on the whole",""
"","1287","总统","總統","zǒng tǒng","president (of a country)",""
"","1288","总之","總之","zǒng zhī","in a word; in short; in brief / anyway; anyhow",""
"","1289","阻止","阻止","zǔ zhǐ","prevent; to block",""
"","1290","组","組","zǔ","compose; team up; group",""
"","1291","组成","組成","zǔ chéng","to form; part; element; constitute",""
"","1292","组合","組合","zǔ hé","assemble; combination",""
"","1293","组织","組織","zǔ zhī","organize; organization",""
"","1294","最初","最初","zuì chū","first; primary; initial",""
"","1295","醉","醉","zuì","intoxicated; become drunk",""
"","1296","尊敬","尊敬","zūn jìng","respect; revere",""
"","1297","遵守","遵守","zūn shǒu","observe; abide by; comply with; keep (commandments); to respect (an agreement)",""
"","1298","作品","作品","zuò pǐn","works (of literature and art)",""
"","1299","作为","作爲","zuò wéi","regard as; act as; action; deed",""
"","1300","作文","作文","zuò wén","write an essay; essay",""
